CreditCardID,CardType,CardNumber,ExpMonth,ExpYear,ModifiedDate
456,Distinguish,5.56E+13,6,2006,19-11-07 0:00
457,ColonialVoice,7.78E+13,5,2005,05-09-07 0:00
458,Distinguish,5.56E+13,8,2005,12-03-08 0:00
459,Distinguish,5.56E+13,9,2007,25-04-08 0:00
460,Distinguish,5.56E+13,6,2006,13-12-07 0:00
461,SuperiorCard,3.33E+13,10,2006,27-12-07 0:00
462,SuperiorCard,3.33E+13,6,2006,06-05-08 0:00
463,Vista,1.11E+13,3,2008,30-11-07 0:00
464,SuperiorCard,3.33E+13,12,2007,17-01-08 0:00
465,Distinguish,5.56E+13,2,2005,13-09-07 0:00
466,SuperiorCard,3.33E+13,9,2005,07-10-06 0:00
467,Vista,1.11E+13,7,2006,05-05-08 0:00
468,ColonialVoice,7.78E+13,10,2006,05-06-08 0:00
469,SuperiorCard,3.33E+13,8,2006,09-01-03 0:00
470,Vista,1.11E+13,6,2008,15-05-08 0:00
471,Distinguish,5.56E+13,11,2005,02-12-07 0:00
472,ColonialVoice,7.78E+13,4,2007,15-08-07 0:00
473,Distinguish,5.56E+13,3,2007,08-10-07 0:00
474,SuperiorCard,3.33E+13,6,2006,28-05-08 0:00
475,SuperiorCard,3.33E+13,2,2007,31-07-08 0:00
476,Distinguish,5.56E+13,3,2007,10-02-08 0:00
477,Distinguish,5.56E+13,4,2007,08-05-08 0:00
478,Distinguish,5.56E+13,7,2007,06-10-07 0:00
479,SuperiorCard,3.33E+13,1,2008,18-01-08 0:00
480,Distinguish,5.56E+13,8,2007,25-05-06 0:00
481,SuperiorCard,3.33E+13,9,2007,14-09-06 0:00
482,Vista,1.11E+13,9,2006,22-02-07 0:00
483,Distinguish,5.56E+13,8,2007,03-12-07 0:00
484,SuperiorCard,3.33E+13,7,2006,16-09-07 0:00
485,SuperiorCard,3.33E+13,12,2007,03-11-07 0:00
486,Distinguish,5.56E+13,6,2006,24-06-06 0:00
487,Vista,1.11E+13,8,2005,13-05-08 0:00
488,Distinguish,5.56E+13,8,2006,05-03-08 0:00
489,SuperiorCard,3.33E+13,8,2005,06-01-08 0:00
490,Vista,1.11E+13,11,2007,01-08-06 0:00
491,Vista,1.11E+13,8,2007,08-08-07 0:00
492,Vista,1.11E+13,8,2007,15-03-06 0:00
493,ColonialVoice,7.78E+13,1,2006,11-01-08 0:00
494,Distinguish,5.56E+13,10,2006,06-11-06 0:00
495,Distinguish,5.56E+13,10,2008,05-08-07 0:00
496,ColonialVoice,7.78E+13,9,2007,25-01-08 0:00
497,Distinguish,5.56E+13,2,2007,26-02-08 0:00
498,SuperiorCard,3.33E+13,9,2007,16-04-08 0:00
499,Distinguish,5.56E+13,8,2008,08-06-08 0:00
500,ColonialVoice,7.78E+13,8,2008,18-10-07 0:00
501,Distinguish,5.56E+13,6,2005,25-01-08 0:00
502,Vista,1.11E+13,4,2006,13-05-08 0:00
503,Vista,1.11E+13,11,2007,11-12-07 0:00
504,Distinguish,5.56E+13,2,2005,26-12-07 0:00
505,Distinguish,5.56E+13,8,2005,26-08-07 0:00
506,ColonialVoice,7.78E+13,10,2008,26-02-08 0:00
507,ColonialVoice,7.78E+13,6,2008,17-11-07 0:00
508,Vista,1.11E+13,9,2008,12-04-07 0:00
509,Distinguish,5.56E+13,11,2007,12-12-07 0:00
510,SuperiorCard,3.33E+13,7,2006,29-05-07 0:00
511,SuperiorCard,3.33E+13,5,2008,12-08-07 0:00
512,Vista,1.11E+13,2,2005,03-10-07 0:00
513,SuperiorCard,3.33E+13,4,2006,04-04-07 0:00
514,ColonialVoice,7.78E+13,2,2007,21-11-07 0:00
515,Vista,1.11E+13,12,2007,20-06-08 0:00
516,Vista,1.11E+13,7,2007,29-09-07 0:00
517,Distinguish,5.56E+13,12,2005,02-01-03 0:00
518,ColonialVoice,7.78E+13,10,2005,20-01-08 0:00
519,Vista,1.11E+13,9,2006,31-12-06 0:00
520,Distinguish,5.56E+13,8,2008,24-07-08 0:00
521,SuperiorCard,3.33E+13,1,2005,01-05-06 0:00
522,Distinguish,5.56E+13,5,2008,13-08-07 0:00
523,SuperiorCard,3.33E+13,9,2005,20-12-07 0:00
524,Distinguish,5.56E+13,12,2006,07-12-07 0:00
525,ColonialVoice,7.78E+13,6,2006,18-02-08 0:00
526,ColonialVoice,7.78E+13,4,2008,21-07-08 0:00
527,Vista,1.11E+13,12,2006,28-08-05 0:00
528,Distinguish,5.56E+13,7,2006,13-08-06 0:00
529,Distinguish,5.56E+13,2,2006,22-09-05 0:00
530,Distinguish,5.56E+13,6,2006,29-04-08 0:00
531,SuperiorCard,3.33E+13,4,2005,26-05-06 0:00
532,ColonialVoice,7.78E+13,3,2007,05-05-07 0:00
533,ColonialVoice,7.78E+13,11,2007,06-08-07 0:00
534,Vista,1.11E+13,4,2008,15-05-08 0:00
535,Vista,1.11E+13,10,2005,24-12-07 0:00
536,Vista,1.11E+13,12,2007,15-03-08 0:00
537,Vista,1.11E+13,2,2008,11-02-07 0:00
538,ColonialVoice,7.78E+13,7,2007,27-07-08 0:00
539,Distinguish,5.56E+13,5,2006,16-03-08 0:00
540,SuperiorCard,3.33E+13,3,2008,17-06-07 0:00
541,ColonialVoice,7.78E+13,3,2005,23-12-07 0:00
542,Vista,1.11E+13,10,2006,10-10-06 0:00
543,Distinguish,5.56E+13,9,2005,31-01-08 0:00
544,Distinguish,5.56E+13,12,2008,28-11-06 0:00
545,Distinguish,5.56E+13,7,2006,19-04-08 0:00
546,Vista,1.11E+13,11,2006,29-12-07 0:00
547,SuperiorCard,3.33E+13,6,2008,29-01-03 0:00
548,SuperiorCard,3.33E+13,10,2008,05-02-08 0:00
549,Distinguish,5.56E+13,10,2006,18-06-08 0:00
550,ColonialVoice,7.78E+13,4,2007,21-06-08 0:00
551,ColonialVoice,7.78E+13,1,2006,31-05-08 0:00
552,SuperiorCard,3.33E+13,1,2008,31-01-08 0:00
553,Vista,1.11E+13,2,2005,01-08-06 0:00
554,Distinguish,5.56E+13,3,2006,20-02-08 0:00
555,SuperiorCard,3.33E+13,6,2006,06-07-06 0:00
556,Distinguish,5.56E+13,11,2007,21-10-07 0:00
557,SuperiorCard,3.33E+13,9,2008,18-03-06 0:00
558,ColonialVoice,7.78E+13,4,2008,26-06-06 0:00
559,ColonialVoice,7.78E+13,2,2005,20-02-08 0:00
560,ColonialVoice,7.78E+13,2,2008,27-08-05 0:00
561,SuperiorCard,3.33E+13,7,2006,24-01-06 0:00
562,Distinguish,5.56E+13,3,2006,13-03-08 0:00
563,Distinguish,5.56E+13,4,2005,09-12-07 0:00
564,SuperiorCard,3.33E+13,11,2006,24-12-07 0:00
565,SuperiorCard,3.33E+13,3,2007,20-04-06 0:00
566,Vista,1.11E+13,5,2008,02-09-07 0:00
567,Vista,1.11E+13,9,2006,23-01-07 0:00
568,ColonialVoice,7.78E+13,7,2008,18-03-08 0:00
569,Distinguish,5.56E+13,3,2007,01-08-05 0:00
570,Distinguish,5.56E+13,2,2006,07-03-07 0:00
571,SuperiorCard,3.33E+13,11,2008,07-04-08 0:00
572,Vista,1.11E+13,11,2005,23-12-07 0:00
573,ColonialVoice,7.78E+13,9,2007,04-09-07 0:00
574,ColonialVoice,7.78E+13,7,2008,23-08-07 0:00
575,ColonialVoice,7.78E+13,1,2008,12-09-06 0:00
576,Distinguish,5.56E+13,2,2008,23-11-07 0:00
577,Distinguish,5.56E+13,1,2006,02-10-07 0:00
578,Vista,1.11E+13,8,2005,13-07-06 0:00
579,ColonialVoice,7.78E+13,12,2005,18-02-08 0:00
580,Vista,1.11E+13,8,2005,12-11-07 0:00
581,SuperiorCard,3.33E+13,7,2008,20-03-03 0:00
582,SuperiorCard,3.33E+13,2,2008,31-01-08 0:00
583,Distinguish,5.56E+13,12,2007,14-08-07 0:00
584,SuperiorCard,3.33E+13,12,2006,09-08-07 0:00
585,Vista,1.11E+13,10,2008,11-12-07 0:00
586,SuperiorCard,3.33E+13,6,2006,07-02-08 0:00
587,ColonialVoice,7.78E+13,10,2008,23-06-07 0:00
588,Vista,1.11E+13,5,2008,25-06-08 0:00
589,ColonialVoice,7.78E+13,2,2006,27-08-06 0:00
590,Distinguish,5.56E+13,1,2008,01-04-07 0:00
591,SuperiorCard,3.33E+13,6,2007,04-10-07 0:00
592,ColonialVoice,7.78E+13,1,2006,27-06-08 0:00
593,Distinguish,5.56E+13,12,2005,01-08-07 0:00
594,Distinguish,5.56E+13,2,2007,04-09-07 0:00
595,ColonialVoice,7.78E+13,6,2006,29-05-07 0:00
596,ColonialVoice,7.78E+13,10,2005,27-11-07 0:00
597,Distinguish,5.56E+13,9,2005,28-03-03 0:00
598,ColonialVoice,7.78E+13,11,2008,03-06-06 0:00
599,ColonialVoice,7.78E+13,5,2006,14-02-08 0:00
600,Vista,1.11E+13,6,2006,22-02-06 0:00
601,Vista,1.11E+13,5,2007,28-01-08 0:00
602,ColonialVoice,7.78E+13,6,2006,19-02-07 0:00
603,SuperiorCard,3.33E+13,11,2008,17-02-08 0:00
604,ColonialVoice,7.78E+13,5,2005,20-07-08 0:00
605,ColonialVoice,7.78E+13,1,2005,10-03-07 0:00
606,SuperiorCard,3.33E+13,2,2006,26-06-08 0:00
607,Vista,1.11E+13,4,2005,01-11-06 0:00
608,Distinguish,5.56E+13,8,2008,20-08-07 0:00
609,Vista,1.11E+13,3,2006,05-12-07 0:00
610,Vista,1.11E+13,5,2007,29-08-06 0:00
611,Distinguish,5.56E+13,3,2008,30-05-08 0:00
612,Distinguish,5.56E+13,11,2008,12-08-07 0:00
613,SuperiorCard,3.33E+13,5,2006,23-12-07 0:00
614,ColonialVoice,7.78E+13,6,2007,10-01-08 0:00
615,Distinguish,5.56E+13,6,2007,01-11-07 0:00
616,ColonialVoice,7.78E+13,7,2008,14-08-06 0:00
617,Vista,1.11E+13,9,2005,04-05-08 0:00
618,Vista,1.11E+13,12,2006,07-08-06 0:00
619,SuperiorCard,3.33E+13,2,2006,23-04-08 0:00
620,SuperiorCard,3.33E+13,12,2006,06-05-06 0:00
621,Distinguish,5.56E+13,9,2007,03-12-05 0:00
622,Vista,1.11E+13,4,2006,31-12-07 0:00
623,Vista,1.11E+13,3,2006,12-07-06 0:00
624,ColonialVoice,7.78E+13,4,2008,06-04-08 0:00
625,Vista,1.11E+13,3,2005,25-02-06 0:00
626,Distinguish,5.56E+13,9,2005,01-12-05 0:00
627,Vista,1.11E+13,11,2007,28-05-07 0:00
628,Vista,1.11E+13,4,2008,05-10-07 0:00
629,ColonialVoice,7.78E+13,7,2005,26-04-08 0:00
630,SuperiorCard,3.33E+13,9,2006,20-03-06 0:00
631,SuperiorCard,3.33E+13,3,2007,09-12-07 0:00
632,SuperiorCard,3.33E+13,5,2006,15-05-08 0:00
633,ColonialVoice,7.78E+13,4,2005,25-06-08 0:00
634,Distinguish,5.56E+13,4,2005,23-05-08 0:00
635,ColonialVoice,7.78E+13,4,2006,24-11-07 0:00
636,ColonialVoice,7.78E+13,3,2007,17-01-08 0:00
637,SuperiorCard,3.33E+13,5,2007,02-04-03 0:00
638,SuperiorCard,3.33E+13,6,2008,01-10-05 0:00
639,Distinguish,5.56E+13,7,2005,14-08-07 0:00
640,Distinguish,5.56E+13,4,2007,11-08-07 0:00
641,SuperiorCard,3.33E+13,8,2007,15-02-08 0:00
642,ColonialVoice,7.78E+13,6,2005,27-12-07 0:00
643,Vista,1.11E+13,2,2005,23-03-06 0:00
644,Distinguish,5.56E+13,5,2005,27-03-06 0:00
645,Vista,1.11E+13,5,2005,02-12-06 0:00
646,Distinguish,5.56E+13,8,2007,27-03-08 0:00
647,SuperiorCard,3.33E+13,2,2007,23-06-08 0:00
648,Distinguish,5.56E+13,11,2005,09-03-08 0:00
649,SuperiorCard,3.33E+13,11,2006,01-05-08 0:00
650,ColonialVoice,7.78E+13,7,2006,13-09-07 0:00
651,Vista,1.11E+13,10,2005,27-11-07 0:00
652,ColonialVoice,7.78E+13,1,2008,08-02-08 0:00
653,Vista,1.11E+13,8,2008,12-07-08 0:00
654,SuperiorCard,3.33E+13,12,2006,23-12-07 0:00
655,Vista,1.11E+13,6,2008,21-08-06 0:00
656,Vista,1.11E+13,10,2006,14-03-08 0:00
657,Vista,1.11E+13,12,2005,03-08-07 0:00
658,ColonialVoice,7.78E+13,4,2008,26-12-07 0:00
659,SuperiorCard,3.33E+13,11,2008,28-10-07 0:00
660,SuperiorCard,3.33E+13,9,2008,02-02-08 0:00
661,Distinguish,5.56E+13,6,2008,12-09-07 0:00
662,Distinguish,5.56E+13,12,2005,04-11-07 0:00
663,Distinguish,5.56E+13,8,2005,27-02-08 0:00
664,Distinguish,5.56E+13,11,2006,01-05-08 0:00
665,SuperiorCard,3.33E+13,8,2005,20-02-07 0:00
666,Vista,1.11E+13,2,2008,21-11-07 0:00
667,Vista,1.11E+13,2,2005,10-02-08 0:00
668,Distinguish,5.56E+13,12,2006,29-08-07 0:00
669,Vista,1.11E+13,1,2006,08-03-08 0:00
670,SuperiorCard,3.33E+13,1,2008,14-06-08 0:00
671,Vista,1.11E+13,6,2006,01-04-08 0:00
672,Vista,1.11E+13,3,2008,07-06-08 0:00
673,SuperiorCard,3.33E+13,10,2005,27-05-07 0:00
674,Distinguish,5.56E+13,2,2007,11-05-08 0:00
675,SuperiorCard,3.33E+13,5,2007,06-10-07 0:00
676,Vista,1.11E+13,3,2007,03-11-07 0:00
677,Vista,1.11E+13,10,2008,30-07-08 0:00
678,Vista,1.11E+13,11,2007,18-05-06 0:00
679,Distinguish,5.56E+13,12,2008,14-09-06 0:00
680,SuperiorCard,3.33E+13,1,2008,19-01-04 0:00
681,Distinguish,5.56E+13,8,2005,10-01-08 0:00
682,ColonialVoice,7.78E+13,3,2008,08-05-08 0:00
683,Distinguish,5.56E+13,9,2007,11-07-07 0:00
684,Vista,1.11E+13,6,2007,20-03-08 0:00
685,SuperiorCard,3.33E+13,1,2007,06-08-07 0:00
686,Vista,1.11E+13,2,2005,01-09-07 0:00
687,Distinguish,5.56E+13,7,2005,13-12-07 0:00
688,SuperiorCard,3.33E+13,10,2007,02-01-08 0:00
689,ColonialVoice,7.78E+13,4,2005,31-07-06 0:00
690,Distinguish,5.56E+13,11,2005,18-05-08 0:00
691,Vista,1.11E+13,9,2007,30-05-07 0:00
692,ColonialVoice,7.78E+13,3,2006,06-05-07 0:00
693,Vista,1.11E+13,7,2008,21-08-07 0:00
694,Vista,1.11E+13,5,2006,20-01-08 0:00
695,ColonialVoice,7.78E+13,4,2008,26-07-08 0:00
696,ColonialVoice,7.78E+13,10,2006,14-03-08 0:00
697,Distinguish,5.56E+13,4,2007,07-03-08 0:00
698,SuperiorCard,3.33E+13,2,2008,14-09-07 0:00
699,Vista,1.11E+13,7,2005,05-03-06 0:00
700,SuperiorCard,3.33E+13,5,2006,09-06-05 0:00
701,Distinguish,5.56E+13,3,2005,29-02-08 0:00
702,SuperiorCard,3.33E+13,11,2006,12-09-07 0:00
703,ColonialVoice,7.78E+13,11,2008,23-12-06 0:00
704,Vista,1.11E+13,1,2008,08-12-06 0:00
705,Vista,1.11E+13,12,2005,07-01-08 0:00
706,Vista,1.11E+13,10,2008,01-07-07 0:00
707,SuperiorCard,3.33E+13,11,2007,07-03-08 0:00
708,Distinguish,5.56E+13,6,2006,18-04-08 0:00
709,ColonialVoice,7.78E+13,10,2007,10-07-08 0:00
710,Vista,1.11E+13,7,2006,30-12-07 0:00
711,Vista,1.11E+13,6,2006,14-07-05 0:00
712,ColonialVoice,7.78E+13,3,2008,28-12-07 0:00
713,ColonialVoice,7.78E+13,10,2008,21-04-08 0:00
714,Distinguish,5.56E+13,2,2005,23-05-08 0:00
715,ColonialVoice,7.78E+13,3,2006,02-01-07 0:00
716,Distinguish,5.56E+13,3,2007,05-09-07 0:00
717,Vista,1.11E+13,3,2007,20-03-08 0:00
718,Distinguish,5.56E+13,1,2008,09-09-07 0:00
719,Distinguish,5.56E+13,8,2006,17-12-07 0:00
720,ColonialVoice,7.78E+13,11,2007,25-06-08 0:00
721,Vista,1.11E+13,8,2006,15-05-08 0:00
722,Distinguish,5.56E+13,8,2005,25-05-08 0:00
723,Distinguish,5.56E+13,5,2006,19-02-06 0:00
724,SuperiorCard,3.33E+13,7,2005,25-07-08 0:00
725,ColonialVoice,7.78E+13,3,2005,11-12-07 0:00
726,SuperiorCard,3.33E+13,3,2008,02-12-07 0:00
727,Vista,1.11E+13,8,2007,27-01-07 0:00
728,ColonialVoice,7.78E+13,8,2006,31-01-04 0:00
729,Vista,1.11E+13,2,2008,10-10-05 0:00
730,ColonialVoice,7.78E+13,10,2008,06-07-08 0:00
731,Vista,1.11E+13,1,2007,01-08-07 0:00
732,SuperiorCard,3.33E+13,8,2007,18-05-08 0:00
733,Distinguish,5.56E+13,11,2006,24-02-06 0:00
734,Vista,1.11E+13,3,2007,07-03-08 0:00
735,Distinguish,5.56E+13,6,2006,06-11-05 0:00
736,Vista,1.11E+13,10,2008,19-01-03 0:00
737,Vista,1.11E+13,5,2006,17-12-07 0:00
738,Distinguish,5.56E+13,8,2008,21-12-07 0:00
739,Distinguish,5.56E+13,5,2007,15-09-06 0:00
740,SuperiorCard,3.33E+13,2,2007,02-02-07 0:00
741,Vista,1.11E+13,9,2007,23-12-07 0:00
742,SuperiorCard,3.33E+13,6,2006,03-03-03 0:00
743,ColonialVoice,7.78E+13,12,2005,10-02-06 0:00
744,SuperiorCard,3.33E+13,9,2007,01-07-07 0:00
745,Vista,1.11E+13,5,2008,17-02-07 0:00
746,Vista,1.11E+13,11,2008,18-01-08 0:00
747,Vista,1.11E+13,8,2008,15-02-08 0:00
748,ColonialVoice,7.78E+13,3,2005,03-12-07 0:00
749,SuperiorCard,3.33E+13,2,2005,28-04-07 0:00
750,SuperiorCard,3.33E+13,11,2008,11-05-08 0:00
751,Vista,1.11E+13,9,2006,09-05-08 0:00
752,SuperiorCard,3.33E+13,1,2008,26-04-08 0:00
753,SuperiorCard,3.33E+13,10,2005,04-06-08 0:00
754,Vista,1.11E+13,11,2005,16-02-08 0:00
755,Distinguish,5.56E+13,6,2008,15-08-05 0:00
756,SuperiorCard,3.33E+13,8,2008,05-09-07 0:00
757,Vista,1.11E+13,4,2006,31-08-06 0:00
758,SuperiorCard,3.33E+13,9,2007,16-03-08 0:00
759,SuperiorCard,3.33E+13,2,2006,13-11-05 0:00
760,Distinguish,5.56E+13,3,2006,27-03-08 0:00
761,SuperiorCard,3.33E+13,5,2007,15-06-08 0:00
762,ColonialVoice,7.78E+13,8,2006,18-02-08 0:00
763,ColonialVoice,7.78E+13,12,2005,18-02-08 0:00
764,Distinguish,5.56E+13,3,2008,24-01-06 0:00
765,Distinguish,5.56E+13,3,2006,22-02-08 0:00
766,Distinguish,5.56E+13,2,2005,05-03-07 0:00
767,ColonialVoice,7.78E+13,10,2008,20-12-05 0:00
768,Vista,1.11E+13,3,2006,24-06-07 0:00
769,Vista,1.11E+13,9,2008,23-03-06 0:00
770,SuperiorCard,3.33E+13,3,2005,11-02-08 0:00
771,Distinguish,5.56E+13,5,2008,26-08-07 0:00
772,Vista,1.11E+13,9,2005,06-02-08 0:00
773,ColonialVoice,7.78E+13,5,2005,26-06-08 0:00
774,SuperiorCard,3.33E+13,5,2005,23-06-07 0:00
775,ColonialVoice,7.78E+13,6,2006,08-11-07 0:00
776,ColonialVoice,7.78E+13,9,2005,16-10-06 0:00
777,SuperiorCard,3.33E+13,3,2007,11-08-07 0:00
778,SuperiorCard,3.33E+13,7,2005,01-09-05 0:00
779,Vista,1.11E+13,2,2005,18-12-07 0:00
780,ColonialVoice,7.78E+13,2,2007,01-03-08 0:00
781,ColonialVoice,7.78E+13,1,2008,21-10-07 0:00
782,SuperiorCard,3.33E+13,12,2007,01-09-06 0:00
783,SuperiorCard,3.33E+13,1,2006,11-03-08 0:00
784,Vista,1.11E+13,1,2007,06-10-07 0:00
785,ColonialVoice,7.78E+13,8,2006,19-08-07 0:00
786,Distinguish,5.56E+13,7,2007,17-01-06 0:00
787,SuperiorCard,3.33E+13,4,2008,03-04-08 0:00
788,Vista,1.11E+13,9,2008,18-11-07 0:00
789,SuperiorCard,3.33E+13,8,2005,10-03-03 0:00
790,Vista,1.11E+13,3,2007,20-03-08 0:00
791,ColonialVoice,7.78E+13,8,2008,05-06-08 0:00
792,ColonialVoice,7.78E+13,10,2006,23-06-08 0:00
793,SuperiorCard,3.33E+13,7,2007,07-09-07 0:00
794,ColonialVoice,7.78E+13,6,2005,12-09-07 0:00
795,ColonialVoice,7.78E+13,1,2005,18-08-07 0:00
796,Distinguish,5.56E+13,3,2007,21-11-07 0:00
797,Vista,1.11E+13,8,2007,25-03-08 0:00
798,Vista,1.11E+13,12,2005,09-11-07 0:00
799,Vista,1.11E+13,12,2005,19-09-07 0:00
800,SuperiorCard,3.33E+13,3,2007,09-01-06 0:00
801,ColonialVoice,7.78E+13,6,2007,18-11-07 0:00
802,Vista,1.11E+13,5,2008,17-02-03 0:00
803,Vista,1.11E+13,1,2007,08-04-07 0:00
804,Distinguish,5.56E+13,3,2006,25-09-07 0:00
805,SuperiorCard,3.33E+13,2,2006,23-10-07 0:00
806,ColonialVoice,7.78E+13,7,2008,01-07-05 0:00
807,Vista,1.11E+13,7,2007,14-12-07 0:00
808,ColonialVoice,7.78E+13,8,2006,09-12-07 0:00
809,Vista,1.11E+13,8,2006,12-10-06 0:00
810,Vista,1.11E+13,2,2007,24-11-07 0:00
811,Distinguish,5.56E+13,11,2008,08-02-08 0:00
812,Vista,1.11E+13,11,2007,26-09-06 0:00
813,Distinguish,5.56E+13,12,2005,13-07-07 0:00
814,Vista,1.11E+13,2,2005,15-09-07 0:00
815,SuperiorCard,3.33E+13,1,2008,12-11-07 0:00
816,Distinguish,5.56E+13,4,2008,09-09-07 0:00
817,Distinguish,5.56E+13,10,2005,03-07-08 0:00
818,ColonialVoice,7.78E+13,2,2006,16-03-08 0:00
819,Distinguish,5.56E+13,1,2006,20-10-07 0:00
820,ColonialVoice,7.78E+13,10,2006,02-01-08 0:00
821,Vista,1.11E+13,5,2007,30-09-07 0:00
822,Distinguish,5.56E+13,8,2007,22-01-06 0:00
823,Vista,1.11E+13,6,2005,27-10-07 0:00
824,ColonialVoice,7.78E+13,1,2007,12-09-07 0:00
825,Vista,1.11E+13,9,2005,27-03-08 0:00
826,SuperiorCard,3.33E+13,3,2007,19-02-07 0:00
827,Vista,1.11E+13,2,2006,14-08-07 0:00
828,ColonialVoice,7.78E+13,5,2005,12-03-03 0:00
829,Vista,1.11E+13,6,2005,12-08-07 0:00
830,ColonialVoice,7.78E+13,5,2005,29-03-08 0:00
831,ColonialVoice,7.78E+13,10,2008,07-04-06 0:00
832,Vista,1.11E+13,4,2007,20-09-07 0:00
833,SuperiorCard,3.33E+13,4,2005,14-11-07 0:00
834,ColonialVoice,7.78E+13,10,2007,23-02-08 0:00
835,Vista,1.11E+13,9,2006,18-12-07 0:00
836,Distinguish,5.56E+13,12,2008,06-08-07 0:00
837,SuperiorCard,3.33E+13,8,2005,09-04-06 0:00
838,Vista,1.11E+13,11,2005,23-04-08 0:00
839,ColonialVoice,7.78E+13,7,2007,21-09-06 0:00
840,SuperiorCard,3.33E+13,4,2007,07-06-07 0:00
841,SuperiorCard,3.33E+13,2,2007,04-12-07 0:00
842,Vista,1.11E+13,3,2006,04-01-07 0:00
843,ColonialVoice,7.78E+13,2,2007,21-04-08 0:00
844,SuperiorCard,3.33E+13,12,2005,23-11-07 0:00
845,SuperiorCard,3.33E+13,9,2006,14-04-08 0:00
846,ColonialVoice,7.78E+13,9,2007,08-01-07 0:00
847,SuperiorCard,3.33E+13,7,2008,02-10-07 0:00
848,Vista,1.11E+13,7,2008,25-02-08 0:00
849,SuperiorCard,3.33E+13,8,2005,08-09-07 0:00
850,SuperiorCard,3.33E+13,10,2006,25-05-08 0:00
851,Distinguish,5.56E+13,6,2007,30-06-06 0:00
852,ColonialVoice,7.78E+13,3,2006,26-03-08 0:00
853,Distinguish,5.56E+13,10,2006,11-09-07 0:00
854,ColonialVoice,7.78E+13,8,2006,12-05-08 0:00
855,Vista,1.11E+13,12,2008,20-02-08 0:00
856,SuperiorCard,3.33E+13,12,2006,10-03-08 0:00
857,Vista,1.11E+13,4,2005,29-06-06 0:00
858,Vista,1.11E+13,11,2007,31-10-06 0:00
859,ColonialVoice,7.78E+13,1,2006,27-11-07 0:00
860,Vista,1.11E+13,6,2006,24-05-08 0:00
861,ColonialVoice,7.78E+13,7,2006,11-05-08 0:00
862,Vista,1.11E+13,6,2005,11-07-06 0:00
863,SuperiorCard,3.33E+13,5,2008,11-07-08 0:00
864,Vista,1.11E+13,2,2005,05-03-06 0:00
865,ColonialVoice,7.78E+13,7,2006,22-08-06 0:00
866,SuperiorCard,3.33E+13,2,2006,27-08-07 0:00
867,Distinguish,5.56E+13,7,2008,22-05-08 0:00
868,SuperiorCard,3.33E+13,4,2007,15-09-07 0:00
869,Distinguish,5.56E+13,11,2007,05-05-07 0:00
870,ColonialVoice,7.78E+13,11,2007,27-02-08 0:00
871,Vista,1.11E+13,12,2008,27-02-08 0:00
872,Distinguish,5.56E+13,11,2007,08-06-07 0:00
873,ColonialVoice,7.78E+13,6,2006,28-04-08 0:00
874,Distinguish,5.56E+13,10,2008,20-01-06 0:00
875,Distinguish,5.56E+13,9,2008,10-04-08 0:00
876,SuperiorCard,3.33E+13,12,2005,08-07-06 0:00
877,Distinguish,5.56E+13,3,2006,15-05-06 0:00
878,Distinguish,5.56E+13,4,2008,01-04-08 0:00
879,Distinguish,5.56E+13,6,2007,25-08-07 0:00
880,Vista,1.11E+13,2,2008,14-09-07 0:00
881,Vista,1.11E+13,6,2005,19-03-08 0:00
882,SuperiorCard,3.33E+13,8,2007,16-07-08 0:00
883,Distinguish,5.56E+13,7,2008,28-09-07 0:00
884,Vista,1.11E+13,8,2006,07-01-08 0:00
885,Distinguish,5.56E+13,12,2006,26-12-07 0:00
886,SuperiorCard,3.33E+13,9,2006,29-10-07 0:00
887,Distinguish,5.56E+13,11,2006,24-06-05 0:00
888,SuperiorCard,3.33E+13,11,2008,12-12-07 0:00
889,ColonialVoice,7.78E+13,3,2005,06-02-08 0:00
890,ColonialVoice,7.78E+13,10,2005,26-08-07 0:00
891,Distinguish,5.56E+13,12,2005,23-01-07 0:00
892,Distinguish,5.56E+13,10,2005,27-12-07 0:00
893,SuperiorCard,3.33E+13,1,2006,28-02-08 0:00
894,ColonialVoice,7.78E+13,1,2007,28-08-07 0:00
895,ColonialVoice,7.78E+13,5,2008,01-09-07 0:00
896,SuperiorCard,3.33E+13,7,2006,09-05-08 0:00
897,SuperiorCard,3.33E+13,1,2008,25-03-08 0:00
898,SuperiorCard,3.33E+13,7,2006,15-05-07 0:00
899,Vista,1.11E+13,9,2005,25-08-07 0:00
900,ColonialVoice,7.78E+13,8,2005,07-03-08 0:00
901,ColonialVoice,7.78E+13,7,2008,20-06-07 0:00
902,Vista,1.11E+13,3,2008,22-01-06 0:00
903,SuperiorCard,3.33E+13,9,2006,06-01-08 0:00
904,SuperiorCard,3.33E+13,8,2005,19-11-07 0:00
905,ColonialVoice,7.78E+13,12,2008,11-01-08 0:00
906,Vista,1.11E+13,8,2008,09-03-08 0:00
907,ColonialVoice,7.78E+13,11,2007,31-07-08 0:00
908,Vista,1.11E+13,11,2006,01-03-08 0:00
909,Vista,1.11E+13,12,2006,06-06-07 0:00
910,Distinguish,5.56E+13,5,2005,14-05-07 0:00
911,Vista,1.11E+13,12,2005,06-05-07 0:00
912,ColonialVoice,7.78E+13,11,2005,24-10-07 0:00
913,ColonialVoice,7.78E+13,8,2007,28-12-07 0:00
914,Vista,1.11E+13,3,2005,02-12-06 0:00
