CreditCardID,CardType,ExpMonth,ExpYear,ModifiedDate,CardNumber
525,ColonialVoice,6,2006,18-02-08 0:00,190686
526,ColonialVoice,4,2008,21-07-08 0:00,119007
527,Vista,12,2006,28-08-05 0:00,171362
528,Distinguish,7,2006,13-08-06 0:00,29299
529,Distinguish,2,2006,22-09-05 0:00,130819
530,Distinguish,6,2006,29-04-08 0:00,93513
531,SuperiorCard,4,2005,26-05-06 0:00,18695
532,ColonialVoice,3,2007,05-05-07 0:00,106878
533,ColonialVoice,11,2007,06-08-07 0:00,133695
534,Vista,4,2008,15-05-08 0:00,16776
535,Vista,10,2005,24-12-07 0:00,181538
536,Vista,12,2007,15-03-08 0:00,4474
537,Vista,2,2008,11-02-07 0:00,10962
538,ColonialVoice,7,2007,27-07-08 0:00,27557
539,Distinguish,5,2006,16-03-08 0:00,72415
540,SuperiorCard,3,2008,17-06-07 0:00,118590
541,ColonialVoice,3,2005,23-12-07 0:00,88440
542,Vista,10,2006,10-10-06 0:00,135286
543,Distinguish,9,2005,31-01-08 0:00,143061
544,Distinguish,12,2008,28-11-06 0:00,76392
545,Distinguish,7,2006,19-04-08 0:00,160354
546,Vista,11,2006,29-12-07 0:00,74698
547,SuperiorCard,6,2008,29-01-03 0:00,45544
548,SuperiorCard,10,2008,05-02-08 0:00,13614
549,Distinguish,10,2006,18-06-08 0:00,49479
550,ColonialVoice,4,2007,21-06-08 0:00,182604
551,ColonialVoice,1,2006,31-05-08 0:00,2686
552,SuperiorCard,1,2008,31-01-08 0:00,110483
553,Vista,2,2005,01-08-06 0:00,150816
554,Distinguish,3,2006,20-02-08 0:00,189168
555,SuperiorCard,6,2006,06-07-06 0:00,151843
556,Distinguish,11,2007,21-10-07 0:00,160578
557,SuperiorCard,9,2008,18-03-06 0:00,139612
558,ColonialVoice,4,2008,26-06-06 0:00,4783
559,ColonialVoice,2,2005,20-02-08 0:00,35446
560,ColonialVoice,2,2008,27-08-05 0:00,34657
561,SuperiorCard,7,2006,24-01-06 0:00,122319
562,Distinguish,3,2006,13-03-08 0:00,164411
563,Distinguish,4,2005,09-12-07 0:00,147724
564,SuperiorCard,11,2006,24-12-07 0:00,62774
565,SuperiorCard,3,2007,20-04-06 0:00,181564
566,Vista,5,2008,02-09-07 0:00,91264
567,Vista,9,2006,23-01-07 0:00,189290
568,ColonialVoice,7,2008,18-03-08 0:00,59312
569,Distinguish,3,2007,01-08-05 0:00,131661
570,Distinguish,2,2006,07-03-07 0:00,21574
571,SuperiorCard,11,2008,07-04-08 0:00,72188
572,Vista,11,2005,23-12-07 0:00,31175
573,ColonialVoice,9,2007,04-09-07 0:00,109294
574,ColonialVoice,7,2008,23-08-07 0:00,7090
575,ColonialVoice,1,2008,12-09-06 0:00,182444
576,Distinguish,2,2008,23-11-07 0:00,124794
577,Distinguish,1,2006,02-10-07 0:00,115287
578,Vista,8,2005,13-07-06 0:00,123931
579,ColonialVoice,12,2005,18-02-08 0:00,60915
580,Vista,8,2005,12-11-07 0:00,97020
581,SuperiorCard,7,2008,20-03-03 0:00,177026
582,SuperiorCard,2,2008,31-01-08 0:00,189589
583,Distinguish,12,2007,14-08-07 0:00,36086
584,SuperiorCard,12,2006,09-08-07 0:00,128795
585,Vista,10,2008,11-12-07 0:00,68242
586,SuperiorCard,6,2006,07-02-08 0:00,75794
587,ColonialVoice,10,2008,23-06-07 0:00,50923
588,Vista,5,2008,25-06-08 0:00,60306
589,ColonialVoice,2,2006,27-08-06 0:00,177768
590,Distinguish,1,2008,01-04-07 0:00,48314
591,SuperiorCard,6,2007,04-10-07 0:00,164373
592,ColonialVoice,1,2006,27-06-08 0:00,91937
593,Distinguish,12,2005,01-08-07 0:00,47763
594,Distinguish,2,2007,04-09-07 0:00,35806
595,ColonialVoice,6,2006,29-05-07 0:00,128175
596,ColonialVoice,10,2005,27-11-07 0:00,46858
597,Distinguish,9,2005,28-03-03 0:00,97823
598,ColonialVoice,11,2008,03-06-06 0:00,181308
599,ColonialVoice,5,2006,14-02-08 0:00,113557
600,Vista,6,2006,22-02-06 0:00,130429
601,Vista,5,2007,28-01-08 0:00,74246
602,ColonialVoice,6,2006,19-02-07 0:00,121776
603,SuperiorCard,11,2008,17-02-08 0:00,121202
604,ColonialVoice,5,2005,20-07-08 0:00,112448
605,ColonialVoice,1,2005,10-03-07 0:00,180783
606,SuperiorCard,2,2006,26-06-08 0:00,69823
607,Vista,4,2005,01-11-06 0:00,44884
608,Distinguish,8,2008,20-08-07 0:00,135411
609,Vista,3,2006,05-12-07 0:00,5719
610,Vista,5,2007,29-08-06 0:00,183900
611,Distinguish,3,2008,30-05-08 0:00,12133
612,Distinguish,11,2008,12-08-07 0:00,108493
613,SuperiorCard,5,2006,23-12-07 0:00,144705
614,ColonialVoice,6,2007,10-01-08 0:00,15546
615,Distinguish,6,2007,01-11-07 0:00,86080
616,ColonialVoice,7,2008,14-08-06 0:00,58342
617,Vista,9,2005,04-05-08 0:00,67622
618,Vista,12,2006,07-08-06 0:00,96013
619,SuperiorCard,2,2006,23-04-08 0:00,171008
620,SuperiorCard,12,2006,06-05-06 0:00,139124
621,Distinguish,9,2007,03-12-05 0:00,107821
622,Vista,4,2006,31-12-07 0:00,173142
623,Vista,3,2006,12-07-06 0:00,88369
624,ColonialVoice,4,2008,06-04-08 0:00,14409
625,Vista,3,2005,25-02-06 0:00,157443
626,Distinguish,9,2005,01-12-05 0:00,7915
627,Vista,11,2007,28-05-07 0:00,171533
628,Vista,4,2008,05-10-07 0:00,149257
629,ColonialVoice,7,2005,26-04-08 0:00,96390
630,SuperiorCard,9,2006,20-03-06 0:00,129008
631,SuperiorCard,3,2007,09-12-07 0:00,58221
632,SuperiorCard,5,2006,15-05-08 0:00,135564
633,ColonialVoice,4,2005,25-06-08 0:00,27631
634,Distinguish,4,2005,23-05-08 0:00,9591
635,ColonialVoice,4,2006,24-11-07 0:00,119824
636,ColonialVoice,3,2007,17-01-08 0:00,66537
637,SuperiorCard,5,2007,02-04-03 0:00,33608
638,SuperiorCard,6,2008,01-10-05 0:00,66933
639,Distinguish,7,2005,14-08-07 0:00,51687
640,Distinguish,4,2007,11-08-07 0:00,98276
641,SuperiorCard,8,2007,15-02-08 0:00,160687
642,ColonialVoice,6,2005,27-12-07 0:00,140574
643,Vista,2,2005,23-03-06 0:00,64450
644,Distinguish,5,2005,27-03-06 0:00,2716
645,Vista,5,2005,02-12-06 0:00,126532
646,Distinguish,8,2007,27-03-08 0:00,31209
647,SuperiorCard,2,2007,23-06-08 0:00,126941
648,Distinguish,11,2005,09-03-08 0:00,77241
649,SuperiorCard,11,2006,01-05-08 0:00,155734
650,ColonialVoice,7,2006,13-09-07 0:00,129800
651,Vista,10,2005,27-11-07 0:00,106410
652,ColonialVoice,1,2008,08-02-08 0:00,103792
653,Vista,8,2008,12-07-08 0:00,147470
654,SuperiorCard,12,2006,23-12-07 0:00,10601
655,Vista,6,2008,21-08-06 0:00,73882
656,Vista,10,2006,14-03-08 0:00,11301
657,Vista,12,2005,03-08-07 0:00,65288
658,ColonialVoice,4,2008,26-12-07 0:00,186446
659,SuperiorCard,11,2008,28-10-07 0:00,156189
660,SuperiorCard,9,2008,02-02-08 0:00,184883
661,Distinguish,6,2008,12-09-07 0:00,158595
662,Distinguish,12,2005,04-11-07 0:00,46657
663,Distinguish,8,2005,27-02-08 0:00,175546
664,Distinguish,11,2006,01-05-08 0:00,95667
665,SuperiorCard,8,2005,20-02-07 0:00,3520
666,Vista,2,2008,21-11-07 0:00,131605
667,Vista,2,2005,10-02-08 0:00,119730
668,Distinguish,12,2006,29-08-07 0:00,190322
669,Vista,1,2006,08-03-08 0:00,183513
670,SuperiorCard,1,2008,14-06-08 0:00,1097
671,Vista,6,2006,01-04-08 0:00,129983
672,Vista,3,2008,07-06-08 0:00,107174
673,SuperiorCard,10,2005,27-05-07 0:00,155402
674,Distinguish,2,2007,11-05-08 0:00,103301
675,SuperiorCard,5,2007,06-10-07 0:00,53196
676,Vista,3,2007,03-11-07 0:00,189052
677,Vista,10,2008,30-07-08 0:00,73672
678,Vista,11,2007,18-05-06 0:00,24983
679,Distinguish,12,2008,14-09-06 0:00,58447
680,SuperiorCard,1,2008,19-01-04 0:00,80821
681,Distinguish,8,2005,10-01-08 0:00,99476
682,ColonialVoice,3,2008,08-05-08 0:00,63623
683,Distinguish,9,2007,11-07-07 0:00,133048
684,Vista,6,2007,20-03-08 0:00,134413
685,SuperiorCard,1,2007,06-08-07 0:00,110501
686,Vista,2,2005,01-09-07 0:00,12007
687,Distinguish,7,2005,13-12-07 0:00,66837
688,SuperiorCard,10,2007,02-01-08 0:00,7621
689,ColonialVoice,4,2005,31-07-06 0:00,188152
690,Distinguish,11,2005,18-05-08 0:00,52194
691,Vista,9,2007,30-05-07 0:00,61213
692,ColonialVoice,3,2006,06-05-07 0:00,109006
693,Vista,7,2008,21-08-07 0:00,44477
694,Vista,5,2006,20-01-08 0:00,62265
695,ColonialVoice,4,2008,26-07-08 0:00,100768
696,ColonialVoice,10,2006,14-03-08 0:00,55868
697,Distinguish,4,2007,07-03-08 0:00,106170
698,SuperiorCard,2,2008,14-09-07 0:00,48439
699,Vista,7,2005,05-03-06 0:00,185214
700,SuperiorCard,5,2006,09-06-05 0:00,46948
701,Distinguish,3,2005,29-02-08 0:00,127804
702,SuperiorCard,11,2006,12-09-07 0:00,30539
703,ColonialVoice,11,2008,23-12-06 0:00,63109
704,Vista,1,2008,08-12-06 0:00,27444
705,Vista,12,2005,07-01-08 0:00,131498
706,Vista,10,2008,01-07-07 0:00,93260
707,SuperiorCard,11,2007,07-03-08 0:00,156396
708,Distinguish,6,2006,18-04-08 0:00,8199
709,ColonialVoice,10,2007,10-07-08 0:00,189615
710,Vista,7,2006,30-12-07 0:00,141837
711,Vista,6,2006,14-07-05 0:00,166410
712,ColonialVoice,3,2008,28-12-07 0:00,146157
713,ColonialVoice,10,2008,21-04-08 0:00,42154
714,Distinguish,2,2005,23-05-08 0:00,105549
715,ColonialVoice,3,2006,02-01-07 0:00,29328
716,Distinguish,3,2007,05-09-07 0:00,46002
717,Vista,3,2007,20-03-08 0:00,37729
718,Distinguish,1,2008,09-09-07 0:00,163345
719,Distinguish,8,2006,17-12-07 0:00,61417
720,ColonialVoice,11,2007,25-06-08 0:00,24769
721,Vista,8,2006,15-05-08 0:00,158816
722,Distinguish,8,2005,25-05-08 0:00,136671
723,Distinguish,5,2006,19-02-06 0:00,142307
724,SuperiorCard,7,2005,25-07-08 0:00,178994
725,ColonialVoice,3,2005,11-12-07 0:00,151511
726,SuperiorCard,3,2008,02-12-07 0:00,3366
727,Vista,8,2007,27-01-07 0:00,34193
728,ColonialVoice,8,2006,31-01-04 0:00,31463
729,Vista,2,2008,10-10-05 0:00,70689
730,ColonialVoice,10,2008,06-07-08 0:00,127260
731,Vista,1,2007,01-08-07 0:00,28380
732,SuperiorCard,8,2007,18-05-08 0:00,115575
733,Distinguish,11,2006,24-02-06 0:00,178474
734,Vista,3,2007,07-03-08 0:00,152584
735,Distinguish,6,2006,06-11-05 0:00,118351
736,Vista,10,2008,19-01-03 0:00,54151
737,Vista,5,2006,17-12-07 0:00,122995
738,Distinguish,8,2008,21-12-07 0:00,57761
739,Distinguish,5,2007,15-09-06 0:00,44012
740,SuperiorCard,2,2007,02-02-07 0:00,125433
741,Vista,9,2007,23-12-07 0:00,19405
742,SuperiorCard,6,2006,03-03-03 0:00,78826
743,ColonialVoice,12,2005,10-02-06 0:00,19268
744,SuperiorCard,9,2007,01-07-07 0:00,94981
745,Vista,5,2008,17-02-07 0:00,77491
746,Vista,11,2008,18-01-08 0:00,61193
747,Vista,8,2008,15-02-08 0:00,147624
748,ColonialVoice,3,2005,03-12-07 0:00,14713
749,SuperiorCard,2,2005,28-04-07 0:00,167937
750,SuperiorCard,11,2008,11-05-08 0:00,181950
751,Vista,9,2006,09-05-08 0:00,7790
752,SuperiorCard,1,2008,26-04-08 0:00,140798
753,SuperiorCard,10,2005,04-06-08 0:00,73938
754,Vista,11,2005,16-02-08 0:00,86921
755,Distinguish,6,2008,15-08-05 0:00,141647
756,SuperiorCard,8,2008,05-09-07 0:00,102992
757,Vista,4,2006,31-08-06 0:00,33118
758,SuperiorCard,9,2007,16-03-08 0:00,107067
759,SuperiorCard,2,2006,13-11-05 0:00,67910
760,Distinguish,3,2006,27-03-08 0:00,164375
761,SuperiorCard,5,2007,15-06-08 0:00,133914
762,ColonialVoice,8,2006,18-02-08 0:00,6809
763,ColonialVoice,12,2005,18-02-08 0:00,58120
764,Distinguish,3,2008,24-01-06 0:00,123792
765,Distinguish,3,2006,22-02-08 0:00,160075
766,Distinguish,2,2005,05-03-07 0:00,141042
767,ColonialVoice,10,2008,20-12-05 0:00,31657
768,Vista,3,2006,24-06-07 0:00,130581
769,Vista,9,2008,23-03-06 0:00,55384
770,SuperiorCard,3,2005,11-02-08 0:00,115811
771,Distinguish,5,2008,26-08-07 0:00,96213
772,Vista,9,2005,06-02-08 0:00,39405
773,ColonialVoice,5,2005,26-06-08 0:00,164202
774,SuperiorCard,5,2005,23-06-07 0:00,10449
775,ColonialVoice,6,2006,08-11-07 0:00,16636
776,ColonialVoice,9,2005,16-10-06 0:00,133173
777,SuperiorCard,3,2007,11-08-07 0:00,84427
778,SuperiorCard,7,2005,01-09-05 0:00,118368
779,Vista,2,2005,18-12-07 0:00,61526
780,ColonialVoice,2,2007,01-03-08 0:00,122109
781,ColonialVoice,1,2008,21-10-07 0:00,186540
782,SuperiorCard,12,2007,01-09-06 0:00,151786
783,SuperiorCard,1,2006,11-03-08 0:00,3393
784,Vista,1,2007,06-10-07 0:00,160473
785,ColonialVoice,8,2006,19-08-07 0:00,125396
786,Distinguish,7,2007,17-01-06 0:00,169963
787,SuperiorCard,4,2008,03-04-08 0:00,117676
788,Vista,9,2008,18-11-07 0:00,36783
789,SuperiorCard,8,2005,10-03-03 0:00,28307
790,Vista,3,2007,20-03-08 0:00,97410
791,ColonialVoice,8,2008,05-06-08 0:00,4360
792,ColonialVoice,10,2006,23-06-08 0:00,110904
793,SuperiorCard,7,2007,07-09-07 0:00,65803
794,ColonialVoice,6,2005,12-09-07 0:00,18022
795,ColonialVoice,1,2005,18-08-07 0:00,4646
796,Distinguish,3,2007,21-11-07 0:00,137797
797,Vista,8,2007,25-03-08 0:00,123287
798,Vista,12,2005,09-11-07 0:00,164599
799,Vista,12,2005,19-09-07 0:00,14111
800,SuperiorCard,3,2007,09-01-06 0:00,144257
801,ColonialVoice,6,2007,18-11-07 0:00,172468
802,Vista,5,2008,17-02-03 0:00,83012
803,Vista,1,2007,08-04-07 0:00,91995
804,Distinguish,3,2006,25-09-07 0:00,30591
805,SuperiorCard,2,2006,23-10-07 0:00,80982
806,ColonialVoice,7,2008,01-07-05 0:00,52260
807,Vista,7,2007,14-12-07 0:00,103245
808,ColonialVoice,8,2006,09-12-07 0:00,75823
809,Vista,8,2006,12-10-06 0:00,67238
810,Vista,2,2007,24-11-07 0:00,123165
811,Distinguish,11,2008,08-02-08 0:00,85227
812,Vista,11,2007,26-09-06 0:00,39424
813,Distinguish,12,2005,13-07-07 0:00,113004
814,Vista,2,2005,15-09-07 0:00,173195
815,SuperiorCard,1,2008,12-11-07 0:00,146823
816,Distinguish,4,2008,09-09-07 0:00,60370
817,Distinguish,10,2005,03-07-08 0:00,189512
818,ColonialVoice,2,2006,16-03-08 0:00,4699
819,Distinguish,1,2006,20-10-07 0:00,181193
820,ColonialVoice,10,2006,02-01-08 0:00,179654
821,Vista,5,2007,30-09-07 0:00,77902
822,Distinguish,8,2007,22-01-06 0:00,142464
823,Vista,6,2005,27-10-07 0:00,69096
824,ColonialVoice,1,2007,12-09-07 0:00,53729
825,Vista,9,2005,27-03-08 0:00,107171
826,SuperiorCard,3,2007,19-02-07 0:00,142004
827,Vista,2,2006,14-08-07 0:00,45643
828,ColonialVoice,5,2005,12-03-03 0:00,103443
829,Vista,6,2005,12-08-07 0:00,177652
830,ColonialVoice,5,2005,29-03-08 0:00,103396
831,ColonialVoice,10,2008,07-04-06 0:00,178899
832,Vista,4,2007,20-09-07 0:00,169080
833,SuperiorCard,4,2005,14-11-07 0:00,111335
834,ColonialVoice,10,2007,23-02-08 0:00,42697
835,Vista,9,2006,18-12-07 0:00,163641
836,Distinguish,12,2008,06-08-07 0:00,9928
837,SuperiorCard,8,2005,09-04-06 0:00,62148
838,Vista,11,2005,23-04-08 0:00,104524
839,ColonialVoice,7,2007,21-09-06 0:00,76690
840,SuperiorCard,4,2007,07-06-07 0:00,39951
841,SuperiorCard,2,2007,04-12-07 0:00,37132
842,Vista,3,2006,04-01-07 0:00,15613
843,ColonialVoice,2,2007,21-04-08 0:00,137232
844,SuperiorCard,12,2005,23-11-07 0:00,59696
845,SuperiorCard,9,2006,14-04-08 0:00,98504
846,ColonialVoice,9,2007,08-01-07 0:00,138083
847,SuperiorCard,7,2008,02-10-07 0:00,11606
848,Vista,7,2008,25-02-08 0:00,23955
849,SuperiorCard,8,2005,08-09-07 0:00,143289
850,SuperiorCard,10,2006,25-05-08 0:00,162071
851,Distinguish,6,2007,30-06-06 0:00,156561
852,ColonialVoice,3,2006,26-03-08 0:00,70117
853,Distinguish,10,2006,11-09-07 0:00,133896
854,ColonialVoice,8,2006,12-05-08 0:00,6799
855,Vista,12,2008,20-02-08 0:00,76168
856,SuperiorCard,12,2006,10-03-08 0:00,23231
857,Vista,4,2005,29-06-06 0:00,160813
858,Vista,11,2007,31-10-06 0:00,1880
859,ColonialVoice,1,2006,27-11-07 0:00,143680
860,Vista,6,2006,24-05-08 0:00,88213
861,ColonialVoice,7,2006,11-05-08 0:00,92772
862,Vista,6,2005,11-07-06 0:00,94360
863,SuperiorCard,5,2008,11-07-08 0:00,110304
864,Vista,2,2005,05-03-06 0:00,150342
865,ColonialVoice,7,2006,22-08-06 0:00,107449
866,SuperiorCard,2,2006,27-08-07 0:00,139763
867,Distinguish,7,2008,22-05-08 0:00,126547
868,SuperiorCard,4,2007,15-09-07 0:00,128140
869,Distinguish,11,2007,05-05-07 0:00,117064
870,ColonialVoice,11,2007,27-02-08 0:00,138659
871,Vista,12,2008,27-02-08 0:00,16624
872,Distinguish,11,2007,08-06-07 0:00,6200
873,ColonialVoice,6,2006,28-04-08 0:00,13872
874,Distinguish,10,2008,20-01-06 0:00,24638
875,Distinguish,9,2008,10-04-08 0:00,135179
876,SuperiorCard,12,2005,08-07-06 0:00,86615
877,Distinguish,3,2006,15-05-06 0:00,64647
878,Distinguish,4,2008,01-04-08 0:00,187186
879,Distinguish,6,2007,25-08-07 0:00,41070
880,Vista,2,2008,14-09-07 0:00,61500
881,Vista,6,2005,19-03-08 0:00,170080
882,SuperiorCard,8,2007,16-07-08 0:00,75430
883,Distinguish,7,2008,28-09-07 0:00,59543
884,Vista,8,2006,07-01-08 0:00,126268
885,Distinguish,12,2006,26-12-07 0:00,114805
886,SuperiorCard,9,2006,29-10-07 0:00,30064
887,Distinguish,11,2006,24-06-05 0:00,32694
888,SuperiorCard,11,2008,12-12-07 0:00,32597
889,ColonialVoice,3,2005,06-02-08 0:00,33769
890,ColonialVoice,10,2005,26-08-07 0:00,186129
891,Distinguish,12,2005,23-01-07 0:00,50856
892,Distinguish,10,2005,27-12-07 0:00,39675
893,SuperiorCard,1,2006,28-02-08 0:00,117482
894,ColonialVoice,1,2007,28-08-07 0:00,180446
895,ColonialVoice,5,2008,01-09-07 0:00,34207
896,SuperiorCard,7,2006,09-05-08 0:00,153708
897,SuperiorCard,1,2008,25-03-08 0:00,183438
898,SuperiorCard,7,2006,15-05-07 0:00,120975
899,Vista,9,2005,25-08-07 0:00,104730
900,ColonialVoice,8,2005,07-03-08 0:00,49389
901,ColonialVoice,7,2008,20-06-07 0:00,128994
902,Vista,3,2008,22-01-06 0:00,130856
903,SuperiorCard,9,2006,06-01-08 0:00,170214
904,SuperiorCard,8,2005,19-11-07 0:00,82282
905,ColonialVoice,12,2008,11-01-08 0:00,2950
906,Vista,8,2008,09-03-08 0:00,143264
907,ColonialVoice,11,2007,31-07-08 0:00,26397
908,Vista,11,2006,01-03-08 0:00,179675
909,Vista,12,2006,06-06-07 0:00,26020
910,Distinguish,5,2005,14-05-07 0:00,7532
911,Vista,12,2005,06-05-07 0:00,164067
912,ColonialVoice,11,2005,24-10-07 0:00,182677
913,ColonialVoice,8,2007,28-12-07 0:00,143559
914,Vista,3,2005,02-12-06 0:00,89717
915,Distinguish,1,2007,16-01-08 0:00,108171
916,SuperiorCard,6,2008,19-09-07 0:00,35362
917,Distinguish,1,2008,11-06-07 0:00,68048
918,SuperiorCard,5,2006,26-09-07 0:00,178887
919,SuperiorCard,2,2008,25-03-08 0:00,71591
920,SuperiorCard,7,2005,02-11-07 0:00,73908
921,Vista,12,2007,11-11-07 0:00,35301
922,Distinguish,6,2007,16-09-07 0:00,78829
923,Distinguish,7,2007,01-07-06 0:00,88109
924,ColonialVoice,8,2007,23-09-06 0:00,162053
925,Distinguish,4,2007,09-02-08 0:00,177928
926,SuperiorCard,3,2008,24-01-06 0:00,174934
927,ColonialVoice,8,2005,31-01-08 0:00,25790
928,ColonialVoice,8,2005,27-11-07 0:00,17076
929,SuperiorCard,5,2005,11-11-07 0:00,7277
930,Vista,2,2008,09-07-08 0:00,100742
931,ColonialVoice,1,2005,23-03-08 0:00,166354
932,ColonialVoice,9,2007,21-10-07 0:00,8056
933,Vista,7,2005,06-02-08 0:00,72422
934,Vista,11,2008,18-02-08 0:00,185157
935,Vista,5,2006,15-05-08 0:00,38966
936,Distinguish,2,2005,04-01-08 0:00,143334
937,ColonialVoice,11,2007,07-12-06 0:00,63412
938,ColonialVoice,12,2008,17-12-07 0:00,77874
939,Distinguish,8,2005,07-04-08 0:00,35585
940,Distinguish,5,2008,22-02-07 0:00,123253
941,ColonialVoice,11,2007,18-04-07 0:00,73625
942,Distinguish,6,2008,28-01-08 0:00,2562
943,Vista,3,2005,12-11-07 0:00,5017
944,ColonialVoice,2,2005,09-12-07 0:00,189396
945,Distinguish,12,2008,15-01-08 0:00,96866
946,Vista,11,2005,14-03-07 0:00,153085
947,Vista,7,2008,12-06-07 0:00,100717
948,SuperiorCard,1,2007,29-09-07 0:00,147569
949,Vista,7,2007,04-11-05 0:00,90957
950,SuperiorCard,3,2005,26-04-07 0:00,180061
951,Vista,4,2008,02-12-07 0:00,53457
952,Vista,4,2005,22-04-08 0:00,88442
953,SuperiorCard,7,2005,01-09-07 0:00,154127
954,Vista,4,2008,31-10-07 0:00,39483
955,Distinguish,11,2007,05-07-07 0:00,171685
956,SuperiorCard,10,2007,28-04-06 0:00,64998
957,Vista,3,2005,09-06-06 0:00,81365
958,SuperiorCard,4,2005,27-06-06 0:00,157563
959,SuperiorCard,2,2006,19-09-07 0:00,122437
960,Vista,1,2006,30-07-08 0:00,55491
961,SuperiorCard,7,2006,14-04-08 0:00,178984
962,ColonialVoice,7,2008,04-12-07 0:00,120110
963,Distinguish,9,2008,07-04-08 0:00,118131
964,Vista,12,2008,11-01-06 0:00,105026
965,Vista,9,2007,12-03-03 0:00,106120
966,Distinguish,7,2005,22-06-08 0:00,131080
967,Distinguish,12,2007,13-11-05 0:00,131671
968,Vista,8,2006,19-01-04 0:00,82850
969,SuperiorCard,9,2007,31-10-07 0:00,40395
970,Vista,10,2007,21-02-03 0:00,70154
971,SuperiorCard,9,2006,11-12-05 0:00,115818
972,Distinguish,9,2006,01-11-05 0:00,165126
973,Distinguish,8,2006,02-02-08 0:00,167557
974,ColonialVoice,1,2007,19-05-06 0:00,134834
975,SuperiorCard,12,2007,19-04-08 0:00,134874
976,ColonialVoice,3,2006,03-06-08 0:00,147008
977,ColonialVoice,9,2007,19-01-06 0:00,38338
978,Distinguish,8,2005,04-12-05 0:00,9237
979,SuperiorCard,7,2007,14-04-08 0:00,2279
980,Distinguish,5,2007,12-02-08 0:00,40903
981,Vista,2,2006,23-02-08 0:00,99960
982,SuperiorCard,5,2008,30-04-08 0:00,35318
983,SuperiorCard,11,2008,22-04-06 0:00,97769
984,ColonialVoice,11,2008,17-12-06 0:00,130788
985,SuperiorCard,9,2007,14-03-08 0:00,85343
986,ColonialVoice,10,2005,14-03-08 0:00,75459
987,ColonialVoice,5,2008,02-04-08 0:00,4451
988,ColonialVoice,10,2006,28-10-05 0:00,154746
989,SuperiorCard,6,2007,07-04-08 0:00,183893
990,Vista,11,2007,20-08-07 0:00,43789
991,SuperiorCard,12,2006,04-09-07 0:00,52774
992,SuperiorCard,3,2008,11-03-08 0:00,8759
993,ColonialVoice,6,2006,06-10-07 0:00,33281
994,ColonialVoice,7,2008,30-07-08 0:00,120567
995,Vista,8,2008,23-03-03 0:00,158530
996,SuperiorCard,1,2005,25-04-07 0:00,119909
997,SuperiorCard,7,2008,22-12-07 0:00,25741
998,Distinguish,1,2006,03-12-06 0:00,139168
999,SuperiorCard,12,2006,01-02-08 0:00,186902
1000,SuperiorCard,1,2006,14-03-08 0:00,55217
1001,SuperiorCard,1,2008,17-10-07 0:00,84932
1002,SuperiorCard,10,2007,15-01-08 0:00,136320
1003,SuperiorCard,7,2008,19-12-07 0:00,184008
1004,ColonialVoice,2,2006,28-10-07 0:00,32750
1005,Distinguish,10,2006,09-10-07 0:00,88317
1006,Distinguish,7,2006,20-02-08 0:00,11156
1007,ColonialVoice,5,2007,25-07-08 0:00,123544
1008,ColonialVoice,2,2007,12-12-07 0:00,133768
1009,SuperiorCard,7,2006,07-05-08 0:00,48298
1010,SuperiorCard,3,2007,30-11-07 0:00,175113
1011,Vista,10,2005,09-04-08 0:00,186273
1012,Vista,11,2008,30-10-07 0:00,167675
1013,ColonialVoice,11,2008,31-01-05 0:00,49054
1014,ColonialVoice,1,2007,30-01-08 0:00,33579
1015,ColonialVoice,3,2005,06-04-06 0:00,8889
1016,ColonialVoice,11,2005,01-06-08 0:00,187564
1017,Vista,10,2008,28-11-05 0:00,14331
1018,Vista,6,2006,16-01-07 0:00,40194
1019,Vista,9,2007,04-06-08 0:00,19743
1020,Vista,7,2006,14-08-06 0:00,181757
1021,SuperiorCard,4,2005,17-03-07 0:00,147296
1022,Vista,5,2005,01-02-08 0:00,90677
1023,ColonialVoice,3,2005,12-05-08 0:00,149560
1024,ColonialVoice,3,2008,05-11-07 0:00,131646
1025,SuperiorCard,11,2005,06-09-07 0:00,52851
1026,Distinguish,12,2007,21-08-07 0:00,35210
1027,SuperiorCard,3,2007,25-12-07 0:00,12222
1028,ColonialVoice,8,2005,05-03-06 0:00,138753
1029,Distinguish,4,2005,21-05-08 0:00,106891
1030,Vista,8,2005,31-05-08 0:00,57245
1031,Vista,3,2006,21-10-06 0:00,151356
1032,SuperiorCard,11,2005,29-08-05 0:00,15953
1033,Vista,3,2007,26-07-08 0:00,124843
1034,Vista,5,2008,28-01-08 0:00,120957
1035,Vista,11,2006,23-03-04 0:00,1413
1036,Vista,6,2008,01-09-06 0:00,133872
1037,SuperiorCard,9,2008,13-12-07 0:00,22112
1038,SuperiorCard,12,2005,21-08-07 0:00,29129
1039,Vista,12,2006,01-07-07 0:00,14216
1040,Vista,5,2005,01-11-07 0:00,158071
1041,ColonialVoice,10,2005,29-10-06 0:00,147390
1042,Vista,7,2006,13-08-06 0:00,102615
1043,ColonialVoice,9,2008,11-04-08 0:00,60917
1044,Distinguish,10,2006,15-08-07 0:00,64422
1045,Distinguish,10,2005,01-01-08 0:00,84777
1046,Vista,9,2005,22-09-07 0:00,167963
1047,Vista,10,2005,23-03-08 0:00,74855
1048,Distinguish,1,2006,06-07-08 0:00,149079
1049,SuperiorCard,11,2008,18-05-08 0:00,19520
1050,Distinguish,3,2006,23-06-06 0:00,177004
